LiDAR Coverage Area Analysis
==================================================

Total number of LiDAR tiles: 3,152
Total area covered: 115,429.67 hectares
Total area covered: 1,154.30 square kilometers
Total area covered: 1,154,296,712 square meters

Individual Tile Areas:
--------------------------------------------------
Tile Name                                Area (hectares)
JAM_A02_2011_laz_6.laz                   29.14          
JAM_A02_2011_laz_0.laz                   29.14          
JAM_A02_2013_laz_7.laz                   29.13          
JAM_A02_2013_laz_0.laz                   29.13          
JAM_A02_2013_laz_4.laz                   29.13          
JAM_A02_2013_laz_3.laz                   29.13          
TAP_A03_2012_laz_0.laz                   29.08          
TAP_A03_2016_laz_1.laz                   29.07          
TAP_A03_2013_laz_5.laz                   29.06          
ST3_A01_2014_P19_laz_1.laz               28.99          
JAM_A02a_2014_laz_5.laz                  28.96          
JAM_A02a_2014_laz_8.laz                  28.96          
JAM_A02a_2014_laz_6.laz                  28.96          
JAM_A02_2015_laz_10.laz                  28.95          
JAM_A02_2015_laz_15.laz                  28.94          
JAM_A02_2015_laz_14.laz                  28.93          
JAM_A02_2015_laz_8.laz                   28.92          
JAM_A02_2015_laz_7.laz                   28.91          
JAM_A02_2015_laz_1.laz                   28.90          
PRG_A01_2013_P04a_laz_9.laz              28.89          
JAM_A02b_2014_laz_0.laz                  28.88          
JAM_A02b_2014_laz_2.laz                  28.88          
JAM_A02b_2014_laz_1.laz                  28.88          
BA3_A02_2014_laz_5.laz                   28.80          
BA3_A02_2014_laz_13.laz                  28.62          
ST1_A01_2016_laz_12.laz                  28.53          
ST1_A01_2013_laz_45.laz                  28.53          
FNA_A01_2018_LAS_8.laz                   28.48          
FST_A03_2014_laz_2.laz                   28.40          
FST_A03_2015_laz_9.laz                   28.27          
FST_A03_2015_laz_2.laz                   28.27          
FST_A03_2015_laz_4.laz                   28.27          
FST_A03_2015_laz_3.laz                   28.27          
ST2_A01_2013_laz_44.laz                  28.26          
ST2_A01_2013_laz_62.laz                  28.25          
CAU_A01_2014_laz_5.laz                   28.21          
ST2_A01_2016_laz_71.laz                  28.16          
CAU_A01_2012_laz_5.laz                   28.16          
ST2_A01_2016_laz_53.laz                  28.14          
FST_A03_2014_laz_0.laz                   28.10          
JAC_A01_2015_laz_1.laz                   28.10          
FNA_A01_2013_laz_4.laz                   28.01          
PRG_A01_2013_P28a_laz_4.laz              27.93          
PRG_A01_2013_P28b_laz_0.laz              27.92          
FST_A03_2014_laz_1.laz                   27.81          
PRG_A01_2013_P22a_laz_5.laz              27.80          
FN3_A01_2014_P14_laz_4.laz               27.78          
PRG_A01_2013_P18b_laz_4.laz              27.67          
PRG_A01_2013_P18a_laz_8.laz              27.67          
JAM_A02_2015_laz_2.laz                   27.65          
JAM_A02b_2014_laz_4.laz                  27.64          
FN3_A01_2014_P26_laz_0.laz               27.62          
FN3_A01_2014_P26_laz_2.laz               27.61          
FN3_A01_2014_P22_laz_4.laz               27.61          
FN3_A01_2014_P26_laz_4.laz               27.61          
FN3_A01_2014_P26_laz_5.laz               27.60          
JAC_A05_2015_laz_1.laz                   27.55          
DUC_A01_2017_LAS_14.laz                  27.54          
JAM_A02_2013_laz_9.laz                   27.52          
JAM_A02_2011_laz_5.laz                   27.52          
TAP_A02_2012_laz_6.laz                   27.36          
TAP_A02_2016_laz_2.laz                   27.35          
TAP_A02_2013_laz_1.laz                   27.35          
ST1_A01_2016_laz_26.laz                  27.30          
ST1_A01_2013_laz_69.laz                  27.29          
DUC_A01_2017_LAS_7.laz                   27.20          
HUM_A01_2013_laz_5.laz                   27.17          
COT_A01_2011_laz_12.laz                  27.15          
ST3_A01_2018_P05_LAS_5.laz               27.07          
ST2_A01_2013_laz_30.laz                  27.04          
ST2_A01_2013_laz_25.laz                  27.04          
TAP_A01_2012_laz_9.laz                   27.01          
JAC_A02_2015_laz_2.laz                   26.99          
ST2_A01_2016_laz_64.laz                  26.97          
ST2_A01_2016_laz_38.laz                  26.96          
ST3_A01_2018_P27_LAS_5.laz               26.94          
CAU_A01_2014_laz_10.laz                  26.84          
PRG_A01_2013_P19a_laz_6.laz              26.83          
CAU_A01_2012_laz_10.laz                  26.80          
ST3_A01_2018_P09_LAS_0.laz               26.78          
FN3_A01_2014_P21_laz_6.laz               26.74          
PRG_A01_2013_P26a_laz_2.laz              26.72          
PRG_A01_2013_P26b_laz_3.laz              26.71          
FN3_A01_2014_P04_laz_1.laz               26.68          
JAM_A08_2015_laz_4.laz                   26.64          
PRG_A01_2013_P03a_laz_5.laz              26.50          
DUC_A01_2017_LAS_0.laz                   26.40          
ST1_A01_2016_laz_66.laz                  26.24          
ST1_A01_2013_laz_14.laz                  26.22          
BA3_A02_2014_laz_15.laz                  26.19          
BA3_A02_2014_laz_14.laz                  26.19          
BA3_A02_2014_laz_12.laz                  26.18          
FST_A05_2015_laz_1.laz                   26.18          
FN3_A01_2014_P16_laz_2.laz               26.03          
FND_A03_2017_laz_4.laz                   25.77          
FN3_A01_2014_P27_laz_4.laz               25.57          
ST3_A01_2014_P14_laz_5.laz               25.56          
PRG_A01_2013_P24b_laz_3.laz              25.56          
ST3_A01_2018_P03_LAS_3.laz               25.54          
PRG_A01_2013_P24a_laz_6.laz              25.53          
ST3_A01_2014_P15_laz_7.laz               25.50          
PRG_A01_2013_P30a_laz_4.laz              25.48          
AND_A01_2013_laz_4.laz                   25.40          
AND_A01_2013_laz_12.laz                  25.39          
PRG_A01_2013_P09b_laz_0.laz              25.39          
AND_A01_2013_laz_7.laz                   25.39          
AND_A01_2013_laz_8.laz                   25.39          
AND_A01_2013_laz_3.laz                   25.38          
PRG_A01_2013_P09a_laz_2.laz              25.38          
AND_A01_2013_laz_optional_0.laz          25.31          
AND_A01_2017_LAS_0.laz                   25.31          
AND_A01_2013_laz_optional_4.laz          25.31          
AND_A01_2017_LAS_3.laz                   25.31          
AND_A01_2013_laz_optional_1.laz          25.31          
AND_A01_2017_LAS_5.laz                   25.31          
AND_A01_2013_laz_optional_9.laz          25.31          
AND_A01_2017_LAS_1.laz                   25.31          
AND_A01_2013_laz_optional_6.laz          25.31          
AND_A01_2017_LAS_12.laz                  25.31          
CON_A01_2015_LAS_165.laz                 25.20          
CON_A01_2015_LAS_26.laz                  25.20          
CON_A01_2015_LAS_204.laz                 25.20          
CON_A01_2015_LAS_123.laz                 25.20          
CON_A01_2015_LAS_69.laz                  25.20          
CON_A01_2015_LAS_42.laz                  25.20          
CON_A01_2015_LAS_37.laz                  25.20          
CON_A01_2015_LAS_128.laz                 25.20          
CON_A01_2015_LAS_208.laz                 25.20          
CON_A01_2015_LAS_65.laz                  25.20          
CON_A01_2015_LAS_187.laz                 25.20          
CON_A01_2015_LAS_57.laz                  25.20          
CON_A01_2015_LAS_139.laz                 25.20          
CON_A01_2015_LAS_4.laz                   25.20          
CON_A01_2015_LAS_86.laz                  25.20          
CON_A01_2015_LAS_161.laz                 25.20          
CON_A01_2015_LAS_48.laz                  25.19          
CON_A01_2015_LAS_75.laz                  25.19          
CON_A01_2015_LAS_176.laz                 25.19          
CON_A01_2015_LAS_33.laz                  25.19          
CON_A01_2015_LAS_117.laz                 25.19          
CON_A01_2015_LAS_199.laz                 25.19          
CON_A01_2015_LAS_99.laz                  25.19          
CON_A01_2015_LAS_133.laz                 25.19          
CON_A01_2015_LAS_171.laz                 25.19          
CON_A01_2015_LAS_80.laz                  25.19          
CON_A01_2015_LAS_157.laz                 25.19          
CON_A01_2015_LAS_21.laz                  25.19          
CON_A01_2015_LAS_104.laz                 25.19          
CON_A01_2015_LAS_194.laz                 25.19          
CON_A01_2015_LAS_113.laz                 25.19          
CON_A01_2015_LAS_91.laz                  25.19          
CON_A01_2015_LAS_145.laz                 25.19          
CON_A01_2015_LAS_8.laz                   25.19          
CON_A01_2015_LAS_7.laz                   25.19          
CON_A01_2015_LAS_135.laz                 25.19          
CON_A01_2015_LAS_213.laz                 25.19          
CON_A01_2015_LAS_182.laz                 25.19          
CON_A01_2015_LAS_31.laz                  25.19          
CON_A01_2015_LAS_170.laz                 25.19          
CON_A01_2015_LAS_90.laz                  25.19          
CON_A01_2015_LAS_103.laz                 25.19          
CON_A01_2015_LAS_20.laz                  25.19          
CON_A01_2015_LAS_156.laz                 25.19          
CON_A01_2015_LAS_59.laz                  25.19          
CON_A01_2015_LAS_144.laz                 25.19          
CON_A01_2015_LAS_49.laz                  25.19          
CON_A01_2015_LAS_60.laz                  25.19          
CON_A01_2015_LAS_155.laz                 25.19          
CON_A01_2015_LAS_180.laz                 25.19          
CON_A01_2015_LAS_74.laz                  25.19          
CON_A01_2015_LAS_132.laz                 25.19          
CON_A01_2015_LAS_10.laz                  25.19          
CON_A01_2015_LAS_92.laz                  25.19          
CON_A01_2015_LAS_55.laz                  25.19          
CON_A01_2015_LAS_116.laz                 25.19          
CON_A01_2015_LAS_32.laz                  25.19          
CON_A01_2015_LAS_47.laz                  25.19          
CON_A01_2015_LAS_212.laz                 25.19          
CON_A01_2015_LAS_198.laz                 25.19          
CON_A01_2015_LAS_119.laz                 25.19          
CON_A01_2015_LAS_43.laz                  25.19          
CON_A01_2015_LAS_149.laz                 25.19          
CON_A01_2015_LAS_177.laz                 25.19          
CON_A01_2015_LAS_127.laz                 25.19          
CON_A01_2015_LAS_39.laz                  25.19          
CON_A01_2015_LAS_67.laz                  25.19          
CON_A01_2015_LAS_13.laz                  25.19          
CON_A01_2015_LAS_97.laz                  25.19          
CON_A01_2015_LAS_30.laz                  25.19          
CON_A01_2015_LAS_125.laz                 25.19          
CON_A01_2015_LAS_206.laz                 25.19          
CON_A01_2015_LAS_71.laz                  25.19          
CON_A01_2015_LAS_134.laz                 25.19          
CON_A01_2015_LAS_201.laz                 25.19          
CON_A01_2015_LAS_53.laz                  25.19          
CON_A01_2015_LAS_81.laz                  25.19          
CON_A01_2015_LAS_0.laz                   25.19          
CON_A01_2015_LAS_192.laz                 25.19          
CON_A01_2015_LAS_162.laz                 25.19          
CON_A01_2015_LAS_1.laz                   25.19          
CON_A01_2015_LAS_141.laz                 25.19          
CON_A01_2015_LAS_189.laz                 25.19          
CON_A01_2015_LAS_105.laz                 25.19          
CON_A01_2015_LAS_23.laz                  25.19          
CON_A01_2015_LAS_110.laz                 25.19          
CON_A01_2015_LAS_154.laz                 25.19          
CON_A01_2015_LAS_83.laz                  25.19          
CON_A01_2015_LAS_166.laz                 25.19          
CON_A01_2015_LAS_9.laz                   25.19          
CON_A01_2015_LAS_163.laz                 25.19          
CON_A01_2015_LAS_164.laz                 25.19          
CON_A01_2015_LAS_108.laz                 25.19          
CON_A01_2015_LAS_22.laz                  25.19          
CON_A01_2015_LAS_84.laz                  25.19          
CON_A01_2015_LAS_217.laz                 25.19          
CON_A01_2015_LAS_137.laz                 25.19          
CON_A01_2015_LAS_169.laz                 25.19          
CON_A01_2015_LAS_190.laz                 25.19          
CON_A01_2015_LAS_56.laz                  25.19          
CON_A01_2015_LAS_28.laz                  25.19          
CON_A01_2015_LAS_142.laz                 25.19          
CON_A01_2015_LAS_2.laz                   25.19          
CON_A01_2015_LAS_106.laz                 25.19          
CON_A01_2015_LAS_24.laz                  25.19          
CON_A01_2015_LAS_167.laz                 25.19          
CON_A01_2015_LAS_98.laz                  25.19          
CON_A01_2015_LAS_68.laz                  25.19          
CON_A01_2015_LAS_200.laz                 25.19          
CON_A01_2015_LAS_70.laz                  25.19          
CON_A01_2015_LAS_46.laz                  25.19          
